"","game_date_x","game_pk","velocity","spin_rate","release_extension","api_break_z_with_gravity","pitcher_run_exp","woba","xwoba","launch_speed","hardhit_percent","barrels_per_pa_percent","home_team","away_team","home_runs","away_runs","park_factor"
"3769","2024-08-20",744814,90.4,2235,6.65,2.00712,0.268,0.289,0.246,87.3,29.6296296296296,0,"Washington Nationals","Colorado Rockies",1,3,99
"3770","2024-08-20",744814,85.9,2238,6.6,2.5178,2.521,0.24,0.326,89.2,44,5.71428571428571,"Washington Nationals","Colorado Rockies",1,3,99
"3771","2024-08-20",745136,93.2,2383,6.36,1.71318,1.935,0.221,0.248,90.5,44,2.94117647058824,"St. Louis Cardinals","Milwaukee Brewers",2,3,98
"3772","2024-08-20",745136,89.1,2179,6.64,2.27992,-0.147,0.322,0.368,90.7,35.7142857142857,2.77777777777778,"St. Louis Cardinals","Milwaukee Brewers",2,3,98
"3773","2024-08-20",744896,91,2106,6.45,2.16953,1.705,0.271,0.354,87.5,35.7142857142857,5.4054054054054,"Toronto Blue Jays","Cincinnati Reds",10,3,103
"3774","2024-08-20",744896,82.9,2098,6.3,2.74592,-10.009,0.534,0.438,92.2,54.8387096774194,18.4210526315789,"Toronto Blue Jays","Cincinnati Reds",10,3,103
"3775","2024-08-20",744978,86.1,2037,6.98,2.19301,1.946,0.224,0.224,89.4,45.8333333333333,0,"Texas Rangers","Pittsburgh Pirates",0,4,93
"3776","2024-08-20",744978,90.3,2439,6.56,2.2658,5.519,0.091,0.15,90,42.1052631578947,0,"Texas Rangers","Pittsburgh Pirates",0,4,93
"3777","2024-08-20",745624,91.5,2354,6.34,1.94614,4.307,0.152,0.163,83.3,17.3913043478261,0,"Oakland Athletics","Tampa Bay Rays",0,1,100
"3778","2024-08-20",745624,87.1,2208,6.04,2.11762,3.011,0.157,0.235,87.9,25,9.67741935483871,"Oakland Athletics","Tampa Bay Rays",0,1,100
"3779","2024-08-21",745138,89.5,2262,6.75,2.07752,-2.677,0.426,0.41,95.4,58.6206896551724,12.5,"St. Louis Cardinals","Milwaukee Brewers",10,6,98
"3780","2024-08-21",745138,89.8,2318,6.57,2.21493,-0.959,0.351,0.36,88.7,40.9090909090909,2.32558139534884,"St. Louis Cardinals","Milwaukee Brewers",10,6,98
"3781","2024-08-21",746028,89.9,2232,6.08,2.2895,-4.455,0.443,0.337,91.7,39.2857142857143,4.44444444444444,"Miami Marlins","Arizona Diamondbacks",8,10,113
"3782","2024-08-21",746028,88.8,2085,6.58,2.34618,-2.855,0.435,0.313,88.5,35.7142857142857,10,"Miami Marlins","Arizona Diamondbacks",8,10,113
"3783","2024-08-21",744893,90.3,2268,6.39,2.27385,-5.174,0.43,0.33,89.5,44,6.81818181818182,"Toronto Blue Jays","Cincinnati Reds",7,11,103
"3784","2024-08-21",744893,90.2,2296,5.89,1.93082,-3.902,0.434,0.407,91,60.7142857142857,9.30232558139535,"Toronto Blue Jays","Cincinnati Reds",7,11,103
"3785","2024-08-21",745375,88,1904,6.72,2.43632,-4.464,0.455,0.346,86,31.4285714285714,6.38297872340426,"San Diego Padres","Minnesota Twins",4,11,99
"3786","2024-08-21",745375,88.9,2315,6.47,2.1977,-1.408,0.31,0.276,87.2,30.4347826086957,8.10810810810811,"San Diego Padres","Minnesota Twins",4,11,99
"3787","2024-08-21",745704,86,2071,6.92,2.54304,-2.899,0.416,0.31,87.5,45.4545454545455,8.33333333333333,"New York Yankees","Cleveland Guardians",8,1,101
"3788","2024-08-21",745704,87.9,2239,5.94,2.14357,4.094,0.175,0.212,84.4,24,3.2258064516129,"New York Yankees","Cleveland Guardians",8,1,101
"3789","2024-08-21",744973,87.8,2369,6.29,2.32355,1.728,0.257,0.282,89.3,22.2222222222222,2.7027027027027,"Texas Rangers","Pittsburgh Pirates",1,0,93
"3790","2024-08-21",744973,87.9,2529,6.27,2.10175,2.24,0.237,0.242,85.7,25,0,"Texas Rangers","Pittsburgh Pirates",1,0,93
"3791","2024-08-21",746837,88.2,2339,6.63,2.31613,-2.669,0.388,0.413,92.7,53.5714285714286,10,"Chicago Cubs","Detroit Tigers",2,8,87
"3792","2024-08-21",746837,89.6,2202,6.17,2.33703,2.458,0.19,0.296,88.4,41.6666666666667,8.82352941176471,"Chicago Cubs","Detroit Tigers",2,8,87
"3793","2024-08-21",746110,89.2,2319,6.32,2.30933,0.791,0.28,0.313,87.9,32.1428571428571,5,"Los Angeles Dodgers","Seattle Mariners",8,4,97
"3794","2024-08-21",746110,90.6,2144,6.97,2.48627,-1.93,0.336,0.3,89.9,42.3076923076923,2.63157894736842,"Los Angeles Dodgers","Seattle Mariners",8,4,97
"3795","2024-08-21",747084,88,2397,6.64,2.58221,1.766,0.294,0.29,83.7,39.2857142857143,0,"Atlanta Braves","Philadelphia Phillies",2,3,97
"3796","2024-08-21",747084,89.2,2317,6.65,2.51147,2.521,0.188,0.274,93.6,60,6.45161290322581,"Atlanta Braves","Philadelphia Phillies",2,3,97
"3797","2024-08-21",745781,87.5,2183,6.32,2.56238,-1.953,0.41,0.415,89.6,40,8.33333333333333,"New York Mets","Baltimore Orioles",4,3,98
"3798","2024-08-21",745781,88.3,2099,6.85,2.45224,2.598,0.179,0.203,85.8,27.7777777777778,3.03030303030303,"New York Mets","Baltimore Orioles",4,3,98
"3799","2024-08-21",745622,91.1,2446,6.52,2.03939,0.926,0.23,0.202,83.8,22.7272727272727,0,"Oakland Athletics","Tampa Bay Rays",2,4,100
"3800","2024-08-21",745622,88.3,2364,6.24,2.80309,1.762,0.263,0.285,85.9,33.3333333333333,5.55555555555556,"Oakland Athletics","Tampa Bay Rays",2,4,100
"3801","2024-08-21",746350,88.7,2254,6.06,2.36226,-0.368,0.292,0.245,89.4,34.7826086956522,2.77777777777778,"Houston Astros","Boston Red Sox",1,4,102
"3802","2024-08-21",746350,88.1,2139,6.54,2.70097,2.64,0.277,0.317,89.9,36,2.77777777777778,"Houston Astros","Boston Red Sox",1,4,102
"3803","2024-08-21",744812,88.4,2188,6.25,2.01163,-1.531,0.396,0.363,89.6,34.375,8.33333333333333,"Washington Nationals","Colorado Rockies",6,1,99
"3804","2024-08-21",744812,87.5,2024,6.78,2.20761,3.8,0.183,0.232,85.7,29.1666666666667,0,"Washington Nationals","Colorado Rockies",6,1,99
"3805","2024-08-21",745297,91.3,2500,6.52,2.09864,2.489,0.226,0.268,85.9,25,9.09090909090909,"San Francisco Giants","Chicago White Sox",2,6,97
"3806","2024-08-21",745297,88.8,2031,6.7,2.85884,1.142,0.272,0.31,91,46.1538461538462,2.85714285714286,"San Francisco Giants","Chicago White Sox",2,6,97
"3807","2024-08-21",746267,89.9,2331,6.04,2.20395,3.444,0.186,0.281,92.9,40.9090909090909,5.88235294117647,"Kansas City Royals","Los Angeles Angels",3,0,106
"3808","2024-08-21",746267,87.1,1994,5.87,2.46371,-1.051,0.335,0.448,95.8,61.5384615384615,9.375,"Kansas City Royals","Los Angeles Angels",3,0,106
"3809","2024-08-22",745705,90.8,2272,6.92,2.06109,-1.486,0.356,0.392,91.8,47.6190476190476,8.33333333333333,"New York Yankees","Cleveland Guardians",6,0,101
"3810","2024-08-22",745705,89.8,2348,6.41,2.49193,3.95,0.169,0.265,88.9,38.0952380952381,0,"New York Yankees","Cleveland Guardians",6,0,101
"3811","2024-08-22",745379,90.6,2387,6.33,2.32773,1.072,0.282,0.407,86.9,28,5.12820512820513,"San Diego Padres","New York Mets",3,8,99
"3812","2024-08-22",745379,90.2,2383,6.38,2.27329,-3.627,0.408,0.301,93,61.2903225806452,0,"San Diego Padres","New York Mets",3,8,99
"3813","2024-08-22",745137,90.3,2259,6.58,2.01713,0.659,0.32,0.365,87.3,26.6666666666667,5.12820512820513,"St. Louis Cardinals","Milwaukee Brewers",3,0,98
"3814","2024-08-22",745137,89.1,2291,6.24,2.41319,4.138,0.133,0.243,83.7,24,0,"St. Louis Cardinals","Milwaukee Brewers",3,0,98
"3815","2024-08-22",744815,87.8,2064,6.41,2.48465,-2.909,0.408,0.354,85.9,42.3076923076923,5.4054054054054,"Washington Nationals","Colorado Rockies",8,3,99
"3816","2024-08-22",744815,87.2,2205,6.63,2.55503,-0.575,0.297,0.299,87.9,38.8888888888889,5.88235294117647,"Washington Nationals","Colorado Rockies",8,3,99
"3817","2024-08-22",745623,90.7,2183,6.42,1.99467,2.563,0.228,0.28,85.7,31.8181818181818,0,"Oakland Athletics","Tampa Bay Rays",3,1,100
"3818","2024-08-22",745623,86.7,2026,6.63,2.46474,0.415,0.318,0.339,88,46.1538461538462,5.55555555555556,"Oakland Athletics","Tampa Bay Rays",3,1,100
"3819","2024-08-22",746998,89.2,2403,6.77,2.45868,3.884,0.181,0.271,88.1,40.9090909090909,2.94117647058824,"Baltimore Orioles","Houston Astros",0,6,98
"3820","2024-08-22",746998,90.6,2623,6.44,2.42839,1.448,0.254,0.344,87.1,46.1538461538462,0,"Baltimore Orioles","Houston Astros",0,6,98
"3821","2024-08-22",745465,90.2,2301,6.21,2.44396,-0.128,0.322,0.267,91.7,52.9411764705882,2.77777777777778,"Pittsburgh Pirates","Cincinnati Reds",7,0,104
"3822","2024-08-22",745465,92.4,2140,6.53,2.14971,3.398,0.187,0.217,82.7,31.25,0,"Pittsburgh Pirates","Cincinnati Reds",7,0,104
"3823","2024-08-22",746836,84.7,2122,6.18,2.8377,-3.021,0.406,0.323,89.3,48.2758620689655,5.12820512820513,"Chicago Cubs","Detroit Tigers",10,2,87
"3824","2024-08-22",746836,89.3,2486,6.33,2.09231,3.433,0.196,0.141,86,27.7777777777778,0,"Chicago Cubs","Detroit Tigers",10,2,87
"3825","2024-08-22",747082,89.9,2113,6.69,2.42909,-0.02,0.319,0.203,83.5,33.3333333333333,6.06060606060606,"Atlanta Braves","Philadelphia Phillies",3,2,97
"3826","2024-08-22",747082,88.9,2362,6.46,2.66823,4.136,0.159,0.179,90.1,33.3333333333333,0,"Atlanta Braves","Philadelphia Phillies",3,2,97
"3827","2024-08-22",744894,86.6,2192,6.38,2.73797,0.546,0.322,0.283,87.5,26.0869565217391,0,"Toronto Blue Jays","Los Angeles Angels",5,3,103
"3828","2024-08-22",744894,90.9,2237,6.2,2.06163,0.497,0.326,0.203,88.2,40,6.25,"Toronto Blue Jays","Los Angeles Angels",5,3,103
"3829","2024-08-23",745625,86.7,2136,6.12,2.29405,-3.138,0.438,0.421,91.5,46.875,15.9090909090909,"Oakland Athletics","Milwaukee Brewers",3,11,100
"3830","2024-08-23",745625,88,2436,6.1,2.36438,2.61,0.238,0.282,89.5,32,5.71428571428571,"Oakland Athletics","Milwaukee Brewers",3,11,100
"3831","2024-08-23",745217,89,2230,6.36,2.53841,-0.898,0.321,0.369,92.6,45.4545454545455,2.22222222222222,"Seattle Mariners","San Francisco Giants",6,5,89
"3832","2024-08-23",745217,91.5,2287,5.48,2.2075,0.29,0.325,0.269,91.2,52.6315789473684,7.89473684210526,"Seattle Mariners","San Francisco Giants",6,5,89
"3833","2024-08-23",745870,89.3,2315,6.6,2.10333,-1.467,0.373,0.348,85.5,23.0769230769231,2.32558139534884,"Minnesota Twins","St. Louis Cardinals",1,6,103
"3834","2024-08-23",745870,91.7,2319,6.58,2.10646,3.64,0.19,0.241,87.4,32,0,"Minnesota Twins","St. Louis Cardinals",1,6,103
"3835","2024-08-23",746758,87.4,2180,6.35,2.37096,-0.611,0.32,0.274,90.3,44.4444444444444,2.32558139534884,"Chicago White Sox","Detroit Tigers",2,5,97
"3836","2024-08-23",746758,89.5,2350,6.53,2.39486,1.95,0.262,0.345,90.4,32.1428571428571,5.4054054054054,"Chicago White Sox","Detroit Tigers",2,5,97
"3837","2024-08-23",746268,89.9,2157,6.21,2.19333,-2.789,0.413,0.4,96.3,53.125,5.12820512820513,"Kansas City Royals","Philadelphia Phillies",7,4,106
"3838","2024-08-23",746268,88.1,2148,6.75,2.46875,1.009,0.285,0.351,90.2,53.3333333333333,5.26315789473684,"Kansas City Royals","Philadelphia Phillies",7,4,106
"3839","2024-08-23",746024,84.9,2308,6.22,2.7056,0.058,0.324,0.353,83.4,30.7692307692308,5.12820512820513,"Miami Marlins","Chicago Cubs",3,6,113
"3840","2024-08-23",746024,89.9,2239,6.24,2.32117,-0.826,0.366,0.344,88,44.1176470588235,12.5,"Miami Marlins","Chicago Cubs",3,6,113
"3841","2024-08-23",745378,88.5,2333,6.29,2.53727,-3.729,0.453,0.32,91.3,42.4242424242424,4.8780487804878,"San Diego Padres","New York Mets",7,0,99
"3842","2024-08-23",745378,89.6,2639,6.3,2.44885,5.714,0.087,0.161,87,33.3333333333333,3.44827586206897,"San Diego Padres","New York Mets",7,0,99
"3843","2024-08-23",746597,88.8,2049,6.6,2.46088,2.39,0.233,0.2,86.2,29.1666666666667,0,"Cleveland Guardians","Texas Rangers",3,5,105
"3844","2024-08-23",746597,88.9,2274,6.66,2.10524,0.434,0.29,0.35,91.2,42.8571428571428,7.69230769230769,"Cleveland Guardians","Texas Rangers",3,5,105
"3845","2024-08-23",746995,91.9,2231,6.52,2.05903,-0.004,0.319,0.279,91.7,52,5.55555555555556,"Baltimore Orioles","Houston Astros",7,5,98
"3846","2024-08-23",746995,87.5,2323,6.44,2.6311,-1.293,0.378,0.325,88.6,31.0344827586207,5.4054054054054,"Baltimore Orioles","Houston Astros",7,5,98
"3847","2024-08-23",745702,90.5,2425,6.13,2.2948,3.84,0.175,0.265,87.1,27.2727272727273,5.88235294117647,"New York Yankees","Colorado Rockies",3,0,101
"3848","2024-08-23",745702,89.4,2306,6.65,2.19883,-0.198,0.274,0.303,91.4,45.8333333333333,12.9032258064516,"New York Yankees","Colorado Rockies",3,0,101
"3849","2024-08-23",746920,91.5,2104,6.34,2.34047,-3.529,0.411,0.357,89.4,50,4.25531914893617,"Boston Red Sox","Arizona Diamondbacks",2,12,102
"3850","2024-08-23",746920,90.4,2247,6.71,1.95193,0.813,0.263,0.317,85.1,40.9090909090909,8.82352941176471,"Boston Red Sox","Arizona Diamondbacks",2,12,102
"3851","2024-08-23",744889,87.9,2142,6.47,2.47662,1.854,0.239,0.228,86.7,20,2.94117647058824,"Toronto Blue Jays","Los Angeles Angels",5,4,103
"3852","2024-08-23",744889,93.5,2203,6.47,2.15,-1.2,0.36,0.346,88.5,35.4838709677419,8.57142857142857,"Toronto Blue Jays","Los Angeles Angels",5,4,103
"3853","2024-08-23",745460,90.7,2118,7.03,1.87563,-1.843,0.351,0.378,94.3,56.5217391304348,10.8108108108108,"Pittsburgh Pirates","Cincinnati Reds",6,5,104
"3854","2024-08-23",745460,90.3,2350,6.3,2.19307,1.018,0.262,0.249,85.8,24,0,"Pittsburgh Pirates","Cincinnati Reds",6,5,104
"3855","2024-08-23",747080,91.7,2255,6.84,1.96355,1.369,0.252,0.238,87.2,26.6666666666667,2.7027027027027,"Atlanta Braves","Washington Nationals",3,2,97
"3856","2024-08-23",747080,87.5,2243,6.42,2.75969,0.192,0.315,0.288,86.5,31.0344827586207,0,"Atlanta Braves","Washington Nationals",3,2,97
"3857","2024-08-23",746111,91.4,2426,6.69,2.16183,-0.474,0.298,0.279,92.9,52.3809523809524,5.88235294117647,"Los Angeles Dodgers","Tampa Bay Rays",7,3,97
"3858","2024-08-23",746111,87.3,2274,6.28,2.38469,-0.3,0.363,0.402,88.3,32.1428571428571,2.77777777777778,"Los Angeles Dodgers","Tampa Bay Rays",7,3,97
"3859","2024-08-24",745703,88.4,2125,6.62,2.63199,-3.892,0.409,0.353,89,48.1481481481482,10.8695652173913,"New York Yankees","Colorado Rockies",2,9,101
"3860","2024-08-24",745703,89.1,2026,6.38,2.19103,1.356,0.262,0.321,88.4,40.9090909090909,2.77777777777778,"New York Yankees","Colorado Rockies",2,9,101
"3861","2024-08-24",745617,92.5,2369,6.46,2.05328,-1.926,0.333,0.264,85.7,33.3333333333333,2.38095238095238,"Oakland Athletics","Milwaukee Brewers",5,9,100
"3862","2024-08-24",745617,88.9,2143,6.49,2.21948,-1.903,0.36,0.362,94.3,63.3333333333333,7.89473684210526,"Oakland Athletics","Milwaukee Brewers",5,9,100
"3863","2024-08-24",746022,84.4,2069,6.1,2.62503,-11.081,0.548,0.466,90.9,52.7777777777778,7.69230769230769,"Miami Marlins","Chicago Cubs",2,14,113
"3864","2024-08-24",746022,86.3,2012,6.39,2.09976,2.798,0.219,0.325,83.7,23.0769230769231,6.06060606060606,"Miami Marlins","Chicago Cubs",2,14,113
"3865","2024-08-24",746756,86.8,2183,6.71,2.62264,-6.564,0.478,0.437,90.8,51.5151515151515,11.1111111111111,"Chicago White Sox","Detroit Tigers",4,13,97
"3866","2024-08-24",746756,91.3,2058,6.48,1.99213,1.106,0.299,0.254,80.1,24,0,"Chicago White Sox","Detroit Tigers",4,13,97
"3867","2024-08-24",746271,88.6,2404,6.54,2.46931,-3.721,0.473,0.341,90.2,36.1111111111111,11.3636363636364,"Kansas City Royals","Philadelphia Phillies",2,11,106
"3868","2024-08-24",746271,88.4,2136,6.39,2.57184,3.054,0.216,0.222,83.5,31.8181818181818,3.125,"Kansas City Royals","Philadelphia Phillies",2,11,106
"3869","2024-08-24",746917,88.2,2407,6.24,2.38018,-0.178,0.317,0.279,85.9,32,5.12820512820513,"Boston Red Sox","Arizona Diamondbacks",1,4,102
"3870","2024-08-24",746917,88.6,2228,6.57,2.43462,2.678,0.229,0.222,89.9,27.7777777777778,0,"Boston Red Sox","Arizona Diamondbacks",1,4,102
"3871","2024-08-24",746108,88,2406,6.33,2.44923,-3.169,0.432,0.347,95.4,60,6.52173913043478,"Los Angeles Dodgers","Tampa Bay Rays",8,9,97
"3872","2024-08-24",746108,92.3,2174,6.47,2.12823,0.325,0.316,0.3,92.1,43.3333333333333,7.69230769230769,"Los Angeles Dodgers","Tampa Bay Rays",8,9,97
"3873","2024-08-24",746599,87.9,2201,6.46,2.43307,-6.305,0.548,0.411,87.8,34.375,9.52380952380952,"Cleveland Guardians","Texas Rangers",13,5,105
"3874","2024-08-24",746599,85.8,2060,6.8,2.48408,1.119,0.256,0.278,85.7,28.125,0,"Cleveland Guardians","Texas Rangers",13,5,105
"3875","2024-08-24",745218,89.6,2278,6.43,2.28006,2.134,0.251,0.314,89.2,36.8421052631579,5.12820512820513,"Seattle Mariners","San Francisco Giants",3,4,89
"3876","2024-08-24",745218,89.3,2344,6.35,2.4182,-0.995,0.314,0.346,87.2,26.6666666666667,2.56410256410256,"Seattle Mariners","San Francisco Giants",3,4,89
"3877","2024-08-24",745457,87,2171,6.38,2.77369,-0.943,0.353,0.346,90.1,43.3333333333333,5,"Pittsburgh Pirates","Cincinnati Reds",2,10,104
"3878","2024-08-24",745457,87.2,2018,5.89,2.42729,3.262,0.174,0.278,88.5,25,9.375,"Pittsburgh Pirates","Cincinnati Reds",2,10,104
"3879","2024-08-24",747077,90.9,2255,6.71,2.12993,-4.303,0.402,0.292,82.9,23.0769230769231,2.77777777777778,"Atlanta Braves","Washington Nationals",4,2,97
"3880","2024-08-24",747077,86.5,2643,6.1,3.008,0.472,0.317,0.311,89.9,42.8571428571428,2.7027027027027,"Atlanta Braves","Washington Nationals",4,2,97
"3881","2024-08-24",746996,88.9,2254,5.93,2.88529,1.418,0.251,0.285,85.9,33.3333333333333,0,"Baltimore Orioles","Houston Astros",3,2,98
"3882","2024-08-24",746996,89.4,2277,6.51,2.3213,0.81,0.257,0.299,91.8,47.8260869565217,12.1212121212121,"Baltimore Orioles","Houston Astros",3,2,98
"3883","2024-08-24",744890,87.7,1902,6.83,2.19756,4.072,0.156,0.212,83.3,28.5714285714286,3.2258064516129,"Toronto Blue Jays","Los Angeles Angels",3,1,103
"3884","2024-08-24",744890,89.3,2080,6.34,2.44142,0.535,0.313,0.338,91.2,65,12.5,"Toronto Blue Jays","Los Angeles Angels",3,1,103
"3885","2024-08-24",745377,89.8,2335,6,2.23603,0.214,0.291,0.294,86.9,30.4347826086957,7.89473684210526,"San Diego Padres","New York Mets",1,7,99
"3886","2024-08-24",745377,88.2,2196,6.87,2.58258,3.674,0.201,0.343,87.7,28.5714285714286,2.85714285714286,"San Diego Padres","New York Mets",1,7,99
"3887","2024-08-24",745868,92.1,2338,6.95,2.24546,2.584,0.231,0.22,82.3,23.5294117647059,0,"Minnesota Twins","St. Louis Cardinals",6,0,103
"3888","2024-08-24",745868,88.4,2496,6.65,2.79194,-0.911,0.399,0.425,87,41.6666666666667,14.7058823529412,"Minnesota Twins","St. Louis Cardinals",6,0,103
"3889","2024-08-25",746754,88.2,2275,6.34,2.57086,-4.716,0.427,0.353,88,32.1428571428571,4.44444444444444,"Chicago White Sox","Detroit Tigers",4,9,97
"3890","2024-08-25",746754,89.2,2236,6.42,2.20192,-1.823,0.332,0.292,82.4,25,5.26315789473684,"Chicago White Sox","Detroit Tigers",4,9,97
"3891","2024-08-25",744892,86.8,2180,6.15,2.20812,-2.342,0.361,0.356,87.5,29.1666666666667,7.89473684210526,"Toronto Blue Jays","Los Angeles Angels",8,2,103
"3892","2024-08-25",744892,90.8,2143,6.51,2.1465,3.987,0.151,0.157,82.6,23.5294117647059,6.66666666666667,"Toronto Blue Jays","Los Angeles Angels",8,2,103
"3893","2024-08-25",746263,84.9,2271,5.87,2.89695,-5.283,0.46,0.362,87.4,31.4285714285714,6.52173913043478,"Kansas City Royals","Philadelphia Phillies",3,11,106
"3894","2024-08-25",746263,87.7,2081,6.17,2.3294,-0.24,0.363,0.3,91.4,44.8275862068966,8.10810810810811,"Kansas City Royals","Philadelphia Phillies",3,11,106
"3895","2024-08-25",745706,88.1,2174,5.98,2.63106,0.959,0.25,0.291,85,40,2.63157894736842,"New York Yankees","Colorado Rockies",10,3,101
"3896","2024-08-25",745706,86.8,2240,6.48,2.50048,-6.066,0.493,0.472,92.7,55.1724137931034,10.2564102564103,"New York Yankees","Colorado Rockies",10,3,101
"3897","2024-08-25",745376,88.1,2149,6.09,2.46917,0.114,0.286,0.348,89.8,43.4782608695652,5.4054054054054,"San Diego Padres","New York Mets",3,2,99
"3898","2024-08-25",745376,88.7,2056,6.37,2.36434,-0.343,0.342,0.339,89.8,37.037037037037,9.375,"San Diego Padres","New York Mets",3,2,99
"3899","2024-08-25",747078,89.7,2201,6.52,2.17562,2.558,0.227,0.283,87.1,31.578947368421,2.77777777777778,"Atlanta Braves","Washington Nationals",1,5,97
"3900","2024-08-25",747078,88.7,2205,6.44,2.52141,1.452,0.257,0.269,85.4,34.7826086956522,5.4054054054054,"Atlanta Braves","Washington Nationals",1,5,97
"3901","2024-08-25",745863,92.3,2266,6.36,1.94322,0.868,0.228,0.145,85.8,21.7391304347826,2.77777777777778,"Minnesota Twins","St. Louis Cardinals",2,3,103
"3902","2024-08-25",745863,89.7,2178,6.54,2.28119,1.207,0.286,0.269,87.8,25,5.55555555555556,"Minnesota Twins","St. Louis Cardinals",2,3,103
"3903","2024-08-25",746023,91.4,2273,6.28,1.94155,1.982,0.259,0.239,88.1,30.4347826086957,5.26315789473684,"Miami Marlins","Chicago Cubs",7,2,113
"3904","2024-08-25",746023,86.8,2034,6.54,2.34443,-2.277,0.415,0.372,87.5,34.4827586206897,12.1212121212121,"Miami Marlins","Chicago Cubs",7,2,113
"3905","2024-08-25",746918,88,2277,6.02,2.94418,-1.604,0.375,0.347,88.6,20.6896551724138,2.56410256410256,"Boston Red Sox","Arizona Diamondbacks",5,7,102
"3906","2024-08-25",746918,89.2,2302,6.25,2.35475,-2.638,0.407,0.449,99.1,77.2727272727273,11.4285714285714,"Boston Red Sox","Arizona Diamondbacks",5,7,102
"3907","2024-08-25",746994,91,2248,6.69,2.05414,3.584,0.178,0.365,93,71.4285714285714,9.375,"Baltimore Orioles","Houston Astros",3,6,98
"3908","2024-08-25",746994,88.3,2200,6.28,2.46788,-3.705,0.349,0.353,85.8,38.4615384615385,12.8205128205128,"Baltimore Orioles","Houston Astros",3,6,98
"3909","2024-08-25",745459,92.9,2350,6.79,1.92979,0.904,0.289,0.298,86.8,32,2.63157894736842,"Pittsburgh Pirates","Cincinnati Reds",4,3,104
"3910","2024-08-25",745459,88.7,2438,6.4,2.32136,-0.286,0.337,0.282,87.1,35.4838709677419,2.94117647058824,"Pittsburgh Pirates","Cincinnati Reds",4,3,104
"3911","2024-08-25",745212,88.4,2274,6.14,2.33873,-0.454,0.326,0.326,88.6,26.3157894736842,0,"Seattle Mariners","San Francisco Giants",4,3,89
"3912","2024-08-25",745212,92.4,2351,6.47,1.94014,1.229,0.264,0.286,88.9,28.5714285714286,5.55555555555556,"Seattle Mariners","San Francisco Giants",4,3,89
"3913","2024-08-25",745618,89.2,2169,6.18,2.01814,2.455,0.241,0.172,82.8,23.8095238095238,0,"Oakland Athletics","Milwaukee Brewers",4,3,100
"3914","2024-08-25",745618,92.9,2300,5.82,1.96701,2.658,0.202,0.257,89.9,40,3.125,"Oakland Athletics","Milwaukee Brewers",4,3,100
